[2024-10-21 19:08:02.604] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:02.739] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:02.739] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:03.459] [info]  Initializing voice engine with audio subsystem: standard
[2024-10-21 19:08:03.509] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 337111, Version Hash: 4d287dd3eac81837fd2dbf077d2138fc716ce12d
[2024-10-21 19:08:03.595] [info]  [default] [NATIVE INFO] host 0.0.71, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 1, discord_zstd: 1, build: null
[2024-10-21 19:08:03.631] [error] [Spellchecker] sh is not a valid locale.
[2024-10-21 19:08:03.773] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:03.774] [info]  [Spellchecker] Switching to en-US (available)
[2024-10-21 19:08:03.775] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:03.879] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2024-10-21 19:08:03.957] [warn]  [DEPRECATED] Please use `subscribeWithSelector` middleware
[2024-10-21 19:08:03.999] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:03.999] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-21 19:08:05.305] [info]  [RPCServer:WSS] Starting on 6463
[2024-10-21 19:08:05.318] [info]  [RPCServer:IPC] Starting on /run/user/1000/discord-ipc-0
[2024-10-21 19:08:06.702] [info]  [RPCServer:WSS] Socket Message: 3 [object Object]
[2024-10-21 19:08:06.703] [info]  [RPCServer:WSS] Socket Emit: 3 [object Object]
[2024-10-21 19:08:06.719] [info]  [LoginQRSocket] [0ms] connecting to wss://remote-auth-gateway.discord.gg/?v=2
[2024-10-21 19:08:06.882] [info]  [LoginQRSocket] [163ms] got hello, auth timeout=275996ms
[2024-10-21 19:08:06.954] [info]  [LoginQRSocket] [235ms] connected, handshaking with fingerprint: UhlRogm6UM1wQXZdQUwlrEY8O85MmQ1oiyOmjnMerbc
[2024-10-21 19:08:07.050] [info]  [LoginQRSocket] [331ms] computed nonce proof
[2024-10-21 19:08:07.145] [info]  [LoginQRSocket] [425ms] handshake complete awaiting remote auth.
[2024-10-21 19:08:10.169] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:10.170] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:10.170] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:10.171] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:10.171] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:10.171] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:19.085] [info]  [Flux] Dispatching LOGIN
[2024-10-21 19:08:22.690] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:22.691] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:22.691] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:22.692] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:22.692] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:22.692] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-21 19:08:46.713] [info]  [Flux] Dispatching LOGIN
[2024-10-21 19:08:47.716] [info]  [Flux] Dispatching LOGIN_SUCCESS
[2024-10-21 19:08:47.724] [info]  [Routing/Utils] transitionTo - Transitioning to /app
[2024-10-21 19:08:47.729] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2024-10-21 19:08:47.730] [info]  [LoginQRSocket] [41011ms] cleaning up
[2024-10-21 19:08:47.950] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 221 ms
[2024-10-21 19:08:48.463] [info]  [GatewaySocket] [READY] took 734ms, as 9e97c15940d885fa8049adac8c824443
[2024-10-21 19:08:48.472] [info]  [Flux] Dispatching CONNECTION_OPEN
[2024-10-21 19:08:48.476] [info]  [DatabaseManager] removing database (user: 1137066482791100500, database: undefined)
